"","Length","OpCode","Species","Family","Genus","Code","deployment_ID"
"648",87.051,"BEN_3062","Rock_cook","Labridae","Centrolabrus",126961,"3062"
"649",110.392,"BEN_3062","Rock_cook","Labridae","Centrolabrus",126961,"3062"
"650",94.416,"BEN_3062","Rock_cook","Labridae","Centrolabrus",126961,"3062"
"651",97.102,"BEN_3062","Rock_cook","Labridae","Centrolabrus",126961,"3062"
"652",105.743,"BEN_3062","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3062"
"653",128.471,"BEN_3062","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3062"
"654",105.708,"BEN_3062","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3062"
"655",125.149,"BEN_3062","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3062"
"656",266.282,"BEN_3062","Cuckoo_wrasse","Labridae","Labrus",151501,"3062"
"657",271.987,"BEN_3062","Cuckoo_wrasse","Labridae","Labrus",151501,"3062"
"658",598.542,"BEN_3062","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3062"
"659",602.055,"BEN_3062","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3062"
"660",582.275,"BEN_3062","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3062"
"661",595.209,"BEN_3062","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3062"
"662",97.248,"BEN3063","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3063"
"663",578.396,"BEN3063","Pollack","Gadidae","Pollachius",126440,"3063"
"664",221.851,"BEN3063","Cuckoo_wrasse","Labridae","Labrus",151501,"3063"
"665",262.834,"BEN3063","Cuckoo_wrasse","Labridae","Labrus",151501,"3063"
"666",119.344,"BEN3063","Rock_cook","Labridae","Centrolabrus",126961,"3063"
"667",242.77,"BEN3063","Ballan_wrasse","Labridae","Labrus",126965,"3063"
"668",137.243,"BEN3063","Rock_cook","Labridae","Centrolabrus",126961,"3063"
"669",586.297,"BEN3063","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3063"
"670",587.359,"BEN3063","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3063"
"671",563.751,"BEN3063","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3063"
"672",143.819,"BEN3063","Poor_cod","Gadidae","Trisopterus",126445,"3063"
"673",277.022,"BEN3063","Cuckoo_wrasse","Labridae","Labrus",151501,"3063"
"674",79.271,"BEN3063","European_lobster","Nephropidae","Homarus",107253,"3063"
"675",888.652,"BEN3063","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3063"
"676",528.074,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"677",471.414,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"678",623.825,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"679",567.187,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"680",582.451,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"681",463.885,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"682",487.467,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"683",584.752,"BEN_3065","Pollack","Gadidae","Pollachius",126440,"3065"
"684",265.641,"BEN_3065","Cuckoo_wrasse","Labridae","Labrus",151501,"3065"
"685",626.287,"BEN_3065","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3065"
"686",656.265,"BEN_3065","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3065"
"687",207.845,"BEN_3065","Poor_cod","Gadidae","Trisopterus",126445,"3065"
"688",310.366,"BEN_3065","Pouting","Gadidae","Trisopterus",126446,"3065"
"689",555.92,"BEN_3065","Conger_eel","Congridae","Conger",126285,"3065"
"690",250.263,"BEN_3067","Ballan_wrasse","Labridae","Labrus",126965,"3067"
"691",656.311,"BEN_3067","Pollack","Gadidae","Pollachius",126440,"3067"
"692",447.951,"BEN_3067","Pollack","Gadidae","Pollachius",126440,"3067"
"693",591.879,"BEN_3067","Pollack","Gadidae","Pollachius",126440,"3067"
"694",517.007,"BEN_3067","Pollack","Gadidae","Pollachius",126440,"3067"
"695",529.849,"BEN_3067","Pollack","Gadidae","Pollachius",126440,"3067"
"696",520.533,"BEN_3067","Pollack","Gadidae","Pollachius",126440,"3067"
"697",555.867,"BEN_3067","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3067"
"698",685.591,"BEN_3067","Conger_eel","Congridae","Conger",126285,"3067"
"699",349.137,"BEN_3067","Pouting","Gadidae","Trisopterus",126446,"3067"
"700",172.421,"BEN_3067","Poor_cod","Gadidae","Trisopterus",126445,"3067"
"701",254.174,"BEN_3067","Cuckoo_wrasse","Labridae","Labrus",151501,"3067"
"702",252.628,"BEN_3067","Cuckoo_wrasse","Labridae","Labrus",151501,"3067"
"703",299.607,"BEN_3067","Cuckoo_wrasse","Labridae","Labrus",151501,"3067"
"704",219.421,"BEN_3068","Cuckoo_wrasse","Labridae","Labrus",151501,"3068"
"705",232.052,"BEN_3068","Cuckoo_wrasse","Labridae","Labrus",151501,"3068"
"706",218.705,"BEN_3068","Cuckoo_wrasse","Labridae","Labrus",151501,"3068"
"707",271.306,"BEN_3068","Cuckoo_wrasse","Labridae","Labrus",151501,"3068"
"708",228.106,"BEN_3068","Cuckoo_wrasse","Labridae","Labrus",151501,"3068"
"709",288.624,"BEN_3068","Cuckoo_wrasse","Labridae","Labrus",151501,"3068"
"710",260.268,"BEN_3068","Cuckoo_wrasse","Labridae","Labrus",151501,"3068"
"711",530.147,"BEN_3068","Pollack","Gadidae","Pollachius",126440,"3068"
"712",570.286,"BEN_3068","Atlantic_cod","Gadidae","Gadus",126436,"3068"
"713",308.218,"BEN_3068","Red_mullet","Mullidae","Mullus",126986,"3068"
"714",146.533,"BEN_3068","Poor_cod","Gadidae","Trisopterus",126445,"3068"
"715",118.669,"BEN_3068","Poor_cod","Gadidae","Trisopterus",126445,"3068"
"716",478.617,"BEN_3068","Atlantic_cod","Gadidae","Gadus",126436,"3068"
"717",645.481,"BEN_3068","Pollack","Gadidae","Pollachius",126440,"3068"
"718",481.655,"BEN_3068","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3068"
"719",637.51,"BEN_3068","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3068"
"720",595.063,"BEN_3068","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3068"
"721",413.463,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"722",312.539,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"723",439.425,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"724",394.235,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"725",245.343,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"726",464.897,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"727",369.025,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"728",460.198,"BEN_3068","Pouting","Gadidae","Trisopterus",126446,"3068"
"729",702.054,"BEN_3068","Ling","Lotidae","Molva",126461,"3068"
"730",365.604,"BEN3071","Pollack","Gadidae","Pollachius",126440,"3071"
"731",234.368,"BEN3071","Cuckoo_wrasse","Labridae","Labrus",151501,"3071"
"732",219.642,"BEN3071","Cuckoo_wrasse","Labridae","Labrus",151501,"3071"
"733",263.916,"BEN3071","Ballan_wrasse","Labridae","Labrus",126965,"3071"
"734",148.434,"BEN3071","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3071"
"735",131.445,"BEN3071","Rock_cook","Labridae","Symphodus",126961,"3071"
"736",122.606,"BEN3071","Rock_cook","Labridae","Symphodus",126961,"3071"
"737",115.549,"BEN3071","Rock_cook","Labridae","Centrolabrus",126961,"3071"
"738",579.453,"BEN3071","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3071"
"739",158.975,"BEN3071","Poor_cod","Gadidae","Trisopterus",126445,"3071"
"740",145.201,"BEN3071","Poor_cod","Gadidae","Trisopterus",126445,"3071"
"741",171.993,"BEN3071","Poor_cod","Gadidae","Trisopterus",126445,"3071"
"742",110.778,"BEN3071","Poor_cod","Gadidae","Trisopterus",126445,"3071"
"743",123.915,"BEN3071","Poor_cod","Gadidae","Trisopterus",126445,"3071"
"744",367.071,"BEN_3072","Pollack","Gadidae","Pollachius",126440,"3072"
"745",350.465,"BEN_3072","Pollack","Gadidae","Pollachius",126440,"3072"
"746",330.29,"BEN_3072","Cuckoo_wrasse","Labridae","Labrus",151501,"3072"
"747",836.867,"BEN_3082","Conger_eel","Congridae","Conger",126285,"3082"
"748",293.203,"BEN_3082","Ballan_wrasse","Labridae","Labrus",126965,"3082"
"749",393.936,"BEN_3082","Ballan_wrasse","Labridae","Labrus",126965,"3082"
"750",98.278,"BEN_3082","European_lobster","Nephropidae","Homarus",107253,"3082"
"751",164.332,"BEN_3083","European_lobster","Nephropidae","Homarus",107253,"3083"
"752",501.029,"BEN_3083","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3083"
"753",575.441,"BEN_3083","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3083"
"754",83.802,"BEN_3083","Edible_crab","Cancridae","Cancer",107276,"3083"
"755",285.917,"BEN_3083","Ballan_wrasse","Labridae","Labrus",126965,"3083"
"756",138.434,"BEN_3083","Spiny_spider_crab","Majidae","Maja",107347,"3083"
"757",115.343,"BEN_3084","Edible_crab","Cancridae","Cancer",107276,"3084"
"758",560.213,"BEN_3084","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3084"
"759",653.035,"BEN_3084","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3084"
"760",137.707,"BEN_3084","Spiny_spider_crab","Majidae","Maja",107347,"3084"
"761",139.21,"BEN_3084","Edible_crab","Cancridae","Cancer",107276,"3084"
"762",67.985,"BEN_3085","Velvet_swimming_crab","Portunidae","Necora",107398,"3085"
"763",589.205,"BEN_3085","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3085"
"764",725.557,"BEN_3085","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3085"
"765",105.903,"BEN_3085","Edible_crab","Cancridae","Cancer",107276,"3085"
"766",135.077,"BEN_3085","Edible_crab","Cancridae","Cancer",107276,"3085"
"767",116.212,"BEN_3085","Edible_crab","Cancridae","Cancer",107276,"3085"
"768",96.765,"BEN_3085","Edible_crab","Cancridae","Cancer",107276,"3085"
"769",144.413,"BEN_3085","Edible_crab","Cancridae","Cancer",107276,"3085"
"770",123.177,"BEN_3085","Edible_crab","Cancridae","Cancer",107276,"3085"
"771",155.51,"BEN_3085","Edible_crab","Cancridae","Cancer",107276,"3085"
"772",93.776,"BEN_3086","Cuckoo_wrasse","Labridae","Labrus",151501,"3086"
"773",128.525,"BEN_3086","Spiny_spider_crab","Majidae","Maja",107347,"3086"
"774",209.427,"BEN_3086","other_spp",NA,"other_spp",0,"3086"
"775",173.459,"BEN_3086","Ballan_wrasse","Labridae","Labrus",126965,"3086"
"776",142.892,"BEN_3086","Edible_crab","Cancridae","Cancer",107276,"3086"
"777",68.636,"BEN_3086","Rock_cook","Labridae","Centrolabrus",126961,"3086"
"778",82.605,"BEN_3086","Rock_cook","Labridae","Centrolabrus",126961,"3086"
"779",104.346,"BEN_3086","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3086"
"780",568.085,"BEN_3086","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3086"
"781",3023.409,"BEN_3087","Grey_seal","Phocidae","Halichoerus",137130,"3087"
"782",1110.359,"BEN_3087","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3087"
"783",118.988,"BEN_3087","Edible_crab","Cancridae","Cancer",107276,"3087"
"784",71.684,"BEN_3087","Shore_crab","Carcinidae","Carcinus",107381,"3087"
"785",77.1,"BEN_3087","Shore_crab","Carcinidae","Carcinus",107381,"3087"
"786",112.305,"BEN_3088","Edible_crab","Cancridae","Cancer",107276,"3088"
"787",98.56,"BEN_3088","Black_seabream","Sparidae","Spondyliosoma",127066,"3088"
"788",619.428,"BEN_3090","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3090"
"789",639.338,"BEN_3091","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3091"
"790",307.081,"BEN_3091","Ballan_wrasse","Labridae","Labrus",126965,"3091"
"791",632.225,"BEN_3092","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3092"
"792",319.599,"BEN_3092","Ballan_wrasse","Labridae","Labrus",126965,"3092"
"793",173.84,"BEN_3092","Edible_crab","Cancridae","Cancer",107276,"3092"
"794",153.295,"BEN_3092","Spiny_spider_crab","Majidae","Maja",107347,"3092"
"795",362.684,"BEN_3093","Ballan_wrasse","Labridae","Labrus",126965,"3093"
"796",504.477,"BEN_3093","Pollack","Gadidae","Pollachius",126440,"3093"
"797",447.977,"BEN_3093","Pollack","Gadidae","Pollachius",126440,"3093"
"798",556.244,"BEN_3093","Pollack","Gadidae","Pollachius",126440,"3093"
"799",85.13,"BEN_3097","Corkwing_wrasse","Labridae","Symphodus",273571,"3097"
"800",78.925,"BEN_3097","Shore_crab","Carcinidae","Carcinus",107381,"3097"
"801",109.751,"BEN_3099","Edible_crab","Cancridae","Cancer",107276,"3099"
"802",236.666,"BEN_3100","Greater_sandeel","Ammodytidae","Hyperoplus",126756,"3100"
"803",110.166,"BEN_3100","Edible_crab","Cancridae","Cancer",107276,"3100"
"804",110.228,"BEN_3100","Edible_crab","Cancridae","Cancer",107276,"3100"
"805",124.112,"BEN_3101","Edible_crab","Cancridae","Cancer",107276,"3101"
"806",148.442,"BEN_3101","Edible_crab","Cancridae","Cancer",107276,"3101"
"807",297.277,"BEN_3101","Grey_gurnard","Triglidae","Eutrigla",150637,"3101"
"808",97.121,"BEN_3104","Shore_crab","Carcinidae","Carcinus",107381,"3104"
"809",84.494,"BEN_3104","Shore_crab","Carcinidae","Carcinus",107381,"3104"
"810",63.22,"BEN_3104","Shore_crab","Carcinidae","Carcinus",107381,"3104"
"811",65.902,"BEN_3105","Shore_crab","Carcinidae","Carcinus",107381,"3105"
"812",77.148,"BEN_3105","Shore_crab","Carcinidae","Carcinus",107381,"3105"
"813",91.053,"BEN_3105","Shore_crab","Carcinidae","Carcinus",107381,"3105"
"814",607.93,"BEN_3107","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3107"
"815",103.041,"BEN_3108","Shore_crab","Carcinidae","Carcinus",107381,"3108"
"816",65.793,"BEN_3108","Shore_crab","Carcinidae","Carcinus",107381,"3108"
"817",134.898,"BEN_3108","Shore_crab","Carcinidae","Carcinus",107381,"3108"
"818",62.298,"BEN_3108","Shore_crab","Carcinidae","Carcinus",107381,"3108"
"819",72.206,"BEN_3108","Shore_crab","Carcinidae","Carcinus",107381,"3108"
"820",623.464,"BEN_3108","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3108"
"821",1211.208,"BEN_3108","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3108"
"822",73.632,"BEN_3109","Shore_crab","Carcinidae","Carcinus",107381,"3109"
"823",84.932,"BEN_3109","Shore_crab","Carcinidae","Carcinus",107381,"3109"
"824",904.402,"BEN_3109","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3109"
"825",67.84,"BEN_3109","Shore_crab","Carcinidae","Carcinus",107381,"3109"
"826",886.367,"BEN_3109","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3109"
"827",93.906,"BEN_3109","Shore_crab","Carcinidae","Carcinus",107381,"3109"
"828",52.508,"BEN_3111","Shore_crab","Carcinidae","Carcinus",107381,"3111"
"829",406.01,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"830",471.599,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"831",372.248,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"832",408.418,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"833",357.564,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"834",384.281,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"835",403.666,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"836",376.516,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"837",350.786,"BEN_3112","Pollack","Gadidae","Pollachius",126440,"3112"
"838",378.383,"BEN_3112","Ballan_wrasse","Labridae","Labrus",126965,"3112"
"839",349.567,"BEN_3112","Ballan_wrasse","Labridae","Labrus",126965,"3112"
"840",646.977,"BEN_3112","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3112"
"841",577.891,"BEN_3112","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3112"
"842",454.031,"BEN_3114","Pollack","Gadidae","Pollachius",126440,"3114"
"843",400.565,"BEN_3114","Pollack","Gadidae","Pollachius",126440,"3114"
"844",371.568,"BEN_3114","Pollack","Gadidae","Pollachius",126440,"3114"
"845",318.696,"BEN_3114","Ballan_wrasse","Labridae","Labrus",126965,"3114"
"846",295.028,"BEN_3114","Cuckoo_wrasse","Labridae","Labrus",151501,"3114"
"847",557.661,"BEN_3114","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3114"
"848",467.368,"BEN_3118","Pollack","Gadidae","Pollachius",126440,"3118"
"849",138.959,"BEN_3118","Rock_cook","Labridae","Centrolabrus",126961,"3118"
"850",216.056,"BEN_3118","Ballan_wrasse","Labridae","Labrus",126965,"3118"
"851",109.762,"BEN_3120","Edible_crab","Cancridae","Cancer",107276,"3120"
"852",263.428,"BEN_3121","Ballan_wrasse","Labridae","Labrus",126965,"3121"
"853",388.419,"BEN_3121","Pollack","Gadidae","Pollachius",126440,"3121"
"854",391.006,"BEN_3121","Pollack","Gadidae","Pollachius",126440,"3121"
"855",314.75,"BEN_3121","Ballan_wrasse","Labridae","Labrus",126965,"3121"
"856",435.941,"BEN_3122","Pollack","Gadidae","Pollachius",126440,"3122"
"857",429.513,"BEN_3122","Pollack","Gadidae","Pollachius",126440,"3122"
"858",484.51,"BEN_3122","Pollack","Gadidae","Pollachius",126440,"3122"
"859",342.089,"BEN_3122","Pollack","Gadidae","Pollachius",126440,"3122"
"860",262.381,"BEN_3122","Cuckoo_wrasse","Labridae","Labrus",151501,"3122"
"861",223.789,"BEN_3122","Ballan_wrasse","Labridae","Labrus",126965,"3122"
"862",334.023,"BEN_3122","Ballan_wrasse","Labridae","Labrus",126965,"3122"
"863",310.842,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"864",404.328,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"865",316.449,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"866",347.379,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"867",312.333,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"868",258.121,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"869",311.335,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"870",299.495,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"871",385.484,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"872",342.65,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"873",544.487,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"874",370.533,"BEN_3123","Pollack","Gadidae","Pollachius",126440,"3123"
"875",132.046,"BEN_3123","Spiny_spider_crab","Majidae","Maja",107347,"3123"
"876",274.254,"BEN_3124","Ballan_wrasse","Labridae","Labrus",126965,"3124"
"877",408.981,"BEN_3124","Pollack","Gadidae","Pollachius",126440,"3124"
"878",315.184,"BEN_3124","Ballan_wrasse","Labridae","Labrus",126965,"3124"
"879",355.41,"BEN_3124","Ballan_wrasse","Labridae","Labrus",126965,"3124"
"880",399.389,"BEN_3124","Atlantic_cod","Gadidae","Gadus",126436,"3124"
"881",552.84,"BEN_3125","Pollack","Gadidae","Pollachius",126440,"3125"
"882",399.741,"BEN_3125","Pollack","Gadidae","Pollachius",126440,"3125"
"883",437.831,"BEN_3125","Pollack","Gadidae","Pollachius",126440,"3125"
"884",382.229,"BEN_3125","Pollack","Gadidae","Pollachius",126440,"3125"
"885",655.155,"BEN_3125","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3125"
"886",380.301,"BEN_3125","Ballan_wrasse","Labridae","Labrus",126965,"3125"
"887",151.237,"BEN_3125","Pollack","Gadidae","Pollachius",126440,"3125"
"888",389.439,"BEN_3125","Ballan_wrasse","Labridae","Labrus",126965,"3125"
"889",338.731,"BEN_3125","Cuckoo_wrasse","Labridae","Labrus",151501,"3125"
"890",174.194,"BEN_3126","Corkwing_wrasse","Labridae","Symphodus",273571,"3126"
"891",151.075,"BEN_3127","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3127"
"892",149.841,"BEN_3127","Cuckoo_wrasse","Labridae","Labrus",151501,"3127"
"893",288.724,"BEN_3127","Cuckoo_wrasse","Labridae","Labrus",151501,"3127"
"894",544.58,"BEN_3127","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3127"
"895",602.048,"BEN_3127","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3127"
"896",475.086,"BEN_3127","Ballan_wrasse","Labridae","Labrus",126965,"3127"
"897",488.383,"BEN_3127","Ballan_wrasse","Labridae","Labrus",126965,"3127"
"898",625.599,"BEN_3127","Pollack","Gadidae","Pollachius",126440,"3127"
"899",98.974,"BEN_3127","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3127"
"900",141.793,"BEN_3127","Rock_cook","Labridae","Centrolabrus",126961,"3127"
"901",138.681,"BEN_3128","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3128"
"902",270.981,"BEN_3128","Cuckoo_wrasse","Labridae","Labrus",151501,"3128"
"903",498.499,"BEN_3128","Pollack","Gadidae","Pollachius",126440,"3128"
"904",465.184,"BEN_3128","Pollack","Gadidae","Pollachius",126440,"3128"
"905",314.347,"BEN_3128","Pollack","Gadidae","Pollachius",126440,"3128"
"906",277.733,"BEN_3128","Cuckoo_wrasse","Labridae","Labrus",151501,"3128"
"907",148.698,"BEN_3128","Rock_cook","Labridae","Centrolabrus",126961,"3128"
"908",614.989,"BEN_3128","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3128"
"909",130.199,"BEN_3128","Edible_crab","Cancridae","Cancer",107276,"3128"
"910",298.184,"BEN_3128","Ballan_wrasse","Labridae","Labrus",126965,"3128"
"911",297.862,"BEN_3128","Ballan_wrasse","Labridae","Labrus",126965,"3128"
"912",142.795,"BEN_3128","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3128"
"913",271.708,"BEN_3129","Cuckoo_wrasse","Labridae","Labrus",151501,"3129"
"914",640.285,"BEN_3129","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3129"
"915",544.205,"BEN_3129","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3129"
"916",505.993,"BEN_3129","Pollack","Gadidae","Pollachius",126440,"3129"
"917",468.396,"BEN_3129","Ballan_wrasse","Labridae","Labrus",126965,"3129"
"918",474.771,"BEN_3129","Ballan_wrasse","Labridae","Labrus",126965,"3129"
"919",445.29,"BEN_3129","Ballan_wrasse","Labridae","Labrus",126965,"3129"
"920",74.001,"BEN_3131","Rock_cook","Labridae","Centrolabrus",126961,"3131"
"921",443.353,"BEN_3131","Pollack","Gadidae","Pollachius",126440,"3131"
"922",300.585,"BEN_3131","Pollack","Gadidae","Pollachius",126440,"3131"
"923",156.445,"BEN_3131","Poor_cod","Gadidae","Trisopterus",126445,"3131"
"924",142.176,"BEN_3131","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3131"
"925",125.275,"BEN_3131","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3131"
"926",221.377,"BEN_3131","Ballan_wrasse","Labridae","Labrus",126965,"3131"
"927",230.432,"BEN_3131","Cuckoo_wrasse","Labridae","Labrus",151501,"3131"
"928",273.456,"BEN_3131","Cuckoo_wrasse","Labridae","Labrus",151501,"3131"
"929",198.958,"BEN_3131","Cuckoo_wrasse","Labridae","Labrus",151501,"3131"
"930",659.246,"BEN_3131","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3131"
"931",252.586,"BEN_3132","Ballan_wrasse","Labridae","Labrus",126965,"3132"
"932",369.859,"BEN_3132","Pollack","Gadidae","Pollachius",126440,"3132"
"933",149.821,"BEN_3132","Rock_cook","Labridae","Centrolabrus",126961,"3132"
"934",65.566,"BEN_3132","Rock_cook","Labridae","Centrolabrus",126961,"3132"
"935",581.724,"BEN_3132","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3132"
"936",240.727,"BEN_3132","Cuckoo_wrasse","Labridae","Labrus",151501,"3132"
"937",262.603,"BEN_3132","Cuckoo_wrasse","Labridae","Labrus",151501,"3132"
"938",343.58,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"939",288.983,"BEN_3133","Cuckoo_wrasse","Labridae","Labrus",151501,"3133"
"940",432.514,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"941",479.876,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"942",355.187,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"943",470.086,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"944",459.486,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"945",494.96,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"946",368.919,"BEN_3133","Pollack","Gadidae","Pollachius",126440,"3133"
"947",137.268,"BEN_3133","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3133"
"948",108.118,"BEN_3133","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3133"
"949",631.464,"BEN_3133","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3133"
"950",706.281,"BEN_3133","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3133"
"951",634.379,"BEN_3133","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3133"
"952",281.231,"BEN_3133","Ballan_wrasse","Labridae","Labrus",126965,"3133"
"953",129.634,"BEN_3133","Rock_cook","Labridae","Centrolabrus",126961,"3133"
"954",544.786,"BEN_3134","Pollack","Gadidae","Pollachius",126440,"3134"
"955",621.567,"BEN_3134","Pollack","Gadidae","Pollachius",126440,"3134"
"956",253.393,"BEN_3134","Ballan_wrasse","Labridae","Labrus",126965,"3134"
"957",278.679,"BEN_3134","Cuckoo_wrasse","Labridae","Labrus",151501,"3134"
"958",574.091,"BEN_3134","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3134"
"959",144.935,"BEN_3135","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3135"
"960",454.079,"BEN_3135","Pollack","Gadidae","Pollachius",126440,"3135"
"961",600.047,"BEN_3135","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3135"
"962",499.689,"BEN_3135","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3135"
"963",791.302,"BEN_3135","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3135"
"964",282.557,"BEN_3135","Cuckoo_wrasse","Labridae","Labrus",151501,"3135"
"965",101.293,"BEN_3135","Edible_crab","Cancridae","Cancer",107276,"3135"
